Date,Close,Open,High,Low,Volume,%Change
2015-04-15,5414.55,5426.23,5430.07,5394.31,4150000000.0000005,-0.08
2015-04-16,5420.73,5420.89,5428.22,5401.68,5430000000.0,0.11
2015-04-17,5410.64,5418.01,5428.93,5410.64,3830000000.0,-0.19
2015-04-20,5400.8,5406.76,5407.06,5383.25,4080000000.0,-0.18
2015-04-21,5460.57,5406.62,5460.57,5405.0,4510000000.0,1.11
2015-04-22,5437.12,5452.46,5458.2,5426.2,4340000000.0,-0.43
2015-04-23,5436.21,5441.71,5464.34,5430.28,4120000000.0,-0.02
2015-04-24,5435.35,5451.78,5464.34,5424.76,3220000000.0,-0.02
2015-04-27,5245.45,5398.56,5403.59,5224.03,5100000000.0,-3.49
2015-04-28,5242.16,5211.14,5242.16,5164.74,3720000000.0,-0.06
2015-04-29,5105.56,5229.56,5237.21,5015.01,4860000000.0,-2.61
2015-04-30,5086.43,5087.93,5141.5,5030.26,3990000000.0,-0.37
2015-05-04,5141.14,5093.33,5171.09,5089.42,3850000000.0,1.08
2015-05-05,5160.31,5153.76,5202.08,5130.64,4000000000.0,0.37
2015-05-06,5184.95,5133.74,5184.95,5121.15,3260000000.0,0.48
2015-05-07,5150.49,5155.33,5183.49,5137.82,4980000000.0,-0.66
2015-05-08,5182.21,5175.78,5200.52,5175.75,4570000000.0,0.62
2015-05-11,5172.48,5200.81,5215.28,5172.48,3800000000.0,-0.19
2015-05-12,5205.61,5175.95,5217.11,5173.53,4300000000.0,0.64
2015-05-13,5246.13,5217.15,5254.86,5199.21,4850000000.0,0.78
2015-05-15,5227.1,5252.43,5264.93,5214.08,4059999999.9999995,-0.36
2015-05-18,5237.81,5222.44,5239.87,5218.35,4019999999.9999995,0.2
2015-05-19,5269.37,5236.9,5273.49,5219.57,3610000000.0,0.6
2015-05-20,5292.75,5288.21,5312.9,5278.1,4000000000.0,0.44
2015-05-21,5313.21,5309.99,5335.44,5275.99,4139999999.9999995,0.39
2015-05-22,5315.15,5319.97,5329.02,5298.86,3290000000.0,0.04
2015-05-25,5288.36,5309.83,5311.29,5285.42,3320000000.0,-0.5
2015-05-26,5320.9,5285.07,5347.13,5284.11,3890000000.0,0.62
2015-05-27,5253.39,5296.24,5315.5,5253.39,3750000000.0,-1.27
2015-05-28,5237.4,5263.31,5278.42,5232.93,3420000000.0,-0.3
2015-05-29,5216.38,5230.31,5252.2,5214.57,6050000000.0,-0.4
2015-06-01,5213.82,5212.13,5215.55,5183.32,3090000000.0,-0.05
2015-06-03,5130.5,5201.36,5205.56,5129.49,3480000000.0,-1.6
2015-06-04,5095.82,5121.55,5143.22,5094.52,3340000000.0,-0.68
2015-06-05,5100.57,5081.61,5100.57,5075.18,2910000000.0,0.09
2015-06-08,5014.99,5086.35,5088.93,5006.43,3580000000.0,-1.68
2015-06-09,4899.88,5002.23,5002.55,4852.76,4090000000.0,-2.3
2015-06-10,4933.56,4914.74,4974.02,4912.83,4520000000.0,0.69
2015-06-11,4928.81,4971.19,4979.26,4911.34,3320000000.0,-0.1
2015-06-12,4935.82,4933.88,4947.5,4916.02,3360000000.0,0.14
2015-06-15,4837.79,4925.22,4926.55,4837.79,3150000000.0,-1.99
2015-06-16,4872.6,4847.39,4892.51,4826.13,3500000000.0,0.72
2015-06-17,4945.75,4894.64,4955.56,4894.64,3880000000.0,1.5
2015-06-18,4945.5,4947.96,4964.4,4932.92,3020000000.0,-0.01
2015-06-19,4985.01,4958.86,4988.58,4958.86,2590000000.0,0.8
2015-06-22,4959.25,4992.04,4992.04,4957.35,2460000000.0,-0.52
2015-06-23,4937.65,4966.88,4972.18,4937.65,2990000000.0,-0.44
2015-06-24,4953.52,4953.25,4973.48,4938.13,3900000000.0,0.32
2015-06-25,4920.04,4944.13,4945.84,4920.04,3170000000.0,-0.68
2015-06-26,4923.01,4917.03,4942.32,4897.9,2630000000.0,0.06
2015-06-29,4882.58,4896.23,4896.59,4858.42,2690000000.0,-0.82
2015-06-30,4910.66,4887.37,4930.25,4874.07,2890000000.0,0.58
2015-07-01,4904.06,4924.07,4932.43,4904.06,3430000000.0,-0.13
2015-07-02,4944.78,4914.43,4966.58,4914.43,4200000000.0,0.83
2015-07-03,4982.91,4940.28,4982.91,4937.41,3860000000.0,0.77
2015-07-06,4916.74,4946.1,4960.99,4913.29,3290000000.0,-1.33
2015-07-07,4906.05,4918.28,4927.55,4891.05,3440000000.0,-0.22
2015-07-08,4871.57,4912.64,4912.64,4856.44,4390000000.0,-0.7
2015-07-09,4838.28,4849.8,4855.13,4811.9,3490000000.0,-0.68
2015-07-10,4859.03,4858.98,4882.64,4845.78,3850000000.0,0.43
2015-07-13,4893.92,4862.91,4898.14,4861.31,2550000000.0,0.72
2015-07-14,4901.81,4907.87,4927.37,4892.12,3100000000.0,0.16
2015-07-15,4869.85,4894.95,4897.86,4854.45,2680000000.0,-0.65
2015-07-22,4906.69,4887.74,4906.69,4859.46,2910000000.0,0.76
2015-07-23,4902.85,4897.2,4913.04,4889.83,3210000000.0,-0.08
2015-07-24,4856.6,4890.78,4892.41,4848.73,2590000000.0,-0.94
2015-07-27,4771.28,4833.15,4848.7,4771.28,3480000000.0,-1.76
2015-07-28,4714.76,4747.35,4749.75,4711.49,3200000000.0,-1.18
2015-07-29,4721.12,4733.82,4765.73,4720.4,3200000000.0,0.13
2015-07-30,4712.49,4740.25,4754.72,4711.56,3210000000.0,-0.18
2015-07-31,4802.53,4721.66,4802.53,4721.47,3350000000.0,1.91
2015-08-03,4800.18,4778.04,4815.52,4774.78,2850000000.0,-0.05
2015-08-04,4781.09,4784.15,4805.82,4771.89,3240000000.0,-0.4
2015-08-05,4850.53,4786.39,4850.53,4780.97,3830000000.0,1.45
2015-08-06,4806.56,4855.94,4868.07,4806.56,3160000000.0,-0.91
2015-08-07,4770.3,4801.65,4804.33,4760.9,2990000000.0,-0.75
2015-08-10,4748.95,4761.41,4764.74,4720.91,3010000000.0,-0.45
2015-08-11,4622.59,4763.63,4771.72,4619.29,4260000000.0,-2.66
2015-08-12,4479.49,4572.05,4572.05,4455.72,3830000000.0,-3.1
2015-08-13,4584.25,4481.27,4600.55,4481.27,3910000000.0,2.34
2015-08-14,4585.39,4587.51,4594.57,4559.86,3300000000.0,0.02
2015-08-18,4510.48,4572.35,4579.08,4505.21,3180000000.0,-1.63
2015-08-19,4484.24,4502.19,4529.25,4476.13,2820000000.0,-0.58
2015-08-20,4441.91,4470.55,4473.08,4427.86,3310000000.0,-0.94
2015-08-21,4335.95,4401.67,4401.67,4335.95,3450000000.0,-2.39
2015-08-24,4163.73,4241.31,4241.91,4111.11,3960000000.0,-3.97
2015-08-25,4228.5,4182.22,4301.77,4182.02,4640000000.0,1.56
2015-08-26,4237.73,4200.82,4237.73,4161.21,3680000000.0,0.22
2015-08-27,4430.63,4295.7,4433.46,4295.7,4690000000.0,4.55
2015-08-28,4446.2,4480.11,4511.25,4433.66,4310000000.0,0.35
2015-08-31,4509.61,4447.0,4509.61,4442.69,3420000000.0,1.43
2015-09-01,4412.46,4484.2,4484.79,4411.13,3050000000.0,-2.15
2015-09-02,4401.29,4367.81,4417.37,4350.48,3670000000.0,-0.25
2015-09-03,4433.11,4427.95,4445.81,4404.88,3250000000.0,0.72
2015-09-04,4415.34,4422.47,4433.55,4407.14,2920000000.0,-0.4
2015-09-07,4301.36,4397.22,4398.01,4297.82,2950000000.0,-2.58
2015-09-08,4318.59,4282.17,4325.43,4269.48,3390000000.0,0.4
2015-09-09,4347.28,4347.48,4366.24,4323.56,3770000000.0,0.66
2015-09-10,4343.26,4312.66,4343.66,4290.68,3530000000.0,-0.09
2015-09-11,4360.47,4363.45,4381.65,4360.36,3310000000.0,0.4
2015-09-14,4390.37,4378.19,4390.37,4365.57,2500000000.0,0.69
2015-09-15,4347.16,4372.87,4376.78,4334.61,3440000000.0,-0.98
2015-09-16,4332.51,4360.19,4370.35,4325.4,3740000000.0,-0.34
2015-09-17,4378.39,4346.06,4389.36,4341.82,3210000000.0,1.06
2015-09-18,4380.32,4383.07,4414.46,4359.01,4390000000.0,0.04
2015-09-21,4376.08,4352.37,4382.24,4343.41,2870000000.0,-0.1
2015-09-22,4344.04,4380.62,4389.31,4337.09,3290000000.0,-0.73
2015-09-23,4244.43,4308.76,4308.98,4239.14,3530000000.0,-2.29
2015-09-25,4209.44,4250.73,4251.23,4194.14,3410000000.0,-0.82
2015-09-28,4120.5,4197.94,4199.46,4120.5,2930000000.0,-2.11
2015-09-29,4178.41,4070.58,4178.41,4033.59,3890000000.0,1.41
2015-09-30,4223.91,4189.47,4223.91,4168.22,3800000000.0,1.09
2015-10-01,4254.88,4231.41,4270.91,4228.98,3300000000.0,0.73
2015-10-02,4207.8,4243.97,4252.67,4207.8,3640000000.0,-1.11
2015-10-05,4343.7,4243.33,4346.37,4241.02,3800000000.0,3.23
2015-10-06,4445.78,4381.27,4464.9,4381.27,4880000000.0,2.35
2015-10-07,4487.13,4458.84,4487.13,4414.83,5000000000.0,0.93
2015-10-08,4491.43,4502.1,4537.25,4484.68,4139999999.9999995,0.1
2015-10-09,4589.34,4538.5,4612.09,4538.5,6870000000.0,2.18
2015-10-12,4630.71,4596.88,4639.94,4595.94,6800000000.0,0.9
2015-10-13,4483.08,4621.89,4622.11,4483.08,5060000000.0,-3.19
2015-10-15,4507.19,4513.27,4551.94,4507.19,3770000000.0,0.54
2015-10-16,4521.88,4530.28,4544.82,4501.06,3880000000.0,0.33
2015-10-19,4569.84,4534.71,4571.17,4533.94,4590000000.0,1.06
2015-10-20,4585.82,4566.84,4608.35,4562.02,4720000000.0,0.35
2015-10-21,4605.23,4597.19,4645.24,4591.23,4400000000.0,0.42
2015-10-22,4584.56,4613.77,4616.22,4582.15,4040000000.0,-0.45
2015-10-23,4653.15,4653.22,4666.91,4627.3,4410000000.0,1.5
2015-10-26,4691.71,4683.11,4696.16,4675.06,3860000000.0,0.83
2015-10-27,4674.06,4666.48,4674.06,4624.28,3090000000.0,-0.38
2015-10-28,4608.74,4647.39,4657.41,4594.74,4190000000.0000005,-1.4
2015-10-29,4472.02,4601.56,4605.76,4472.02,3950000000.0,-2.97
2015-10-30,4455.18,4462.97,4480.6,4441.34,3470000000.0,-0.38
2015-11-02,4464.96,4442.42,4470.42,4422.26,2870000000.0,0.22
2015-11-03,4533.09,4496.66,4546.38,4496.66,3420000000.0,1.53
2015-11-04,4612.56,4560.73,4612.56,4560.38,3480000000.0,1.75
2015-11-05,4577.23,4600.64,4614.26,4574.13,2500000000.0,-0.77
2015-11-06,4566.55,4586.59,4601.76,4563.7,2360000000.0,-0.23
2015-11-09,4499.51,4553.42,4555.57,4491.04,2450000000.0,-1.47
2015-11-10,4451.05,4464.13,4518.79,4451.05,4030000000.0000005,-1.08
2015-11-11,4451.59,4450.22,4463.31,4425.88,2930000000.0,0.01
2015-11-12,4462.23,4458.65,4494.85,4457.56,2730000000.0,0.24
2015-11-13,4472.84,4442.02,4490.34,4435.25,2810000000.0,0.24
2015-11-16,4442.18,4438.69,4452.26,4395.97,2340000000.0,-0.69
2015-11-17,4500.95,4474.52,4520.7,4474.52,2760000000.0,1.32
2015-11-18,4497.91,4513.7,4521.56,4497.91,2190000000.0,-0.07
2015-11-19,4518.94,4517.58,4530.9,4513.35,2930000000.0,0.47
2015-11-20,4561.33,4505.9,4561.33,4505.37,3240000000.0,0.94
2015-11-23,4541.07,4570.16,4590.31,4541.07,2610000000.0,-0.44
2015-11-24,4545.38,4535.7,4555.27,4534.58,2420000000.0,0.09
2015-11-25,4585.55,4557.47,4585.55,4557.39,2540000000.0,0.88
2015-11-26,4597.06,4595.86,4621.26,4583.3,2710000000.0,0.25
2015-11-27,4560.56,4599.08,4606.8,4541.97,2320000000.0,-0.79
2015-11-30,4446.46,4527.41,4535.97,4446.46,4300000000.0,-2.5
2015-12-01,4557.67,4504.22,4557.67,4504.22,2580000000.0,2.5
2015-12-02,4545.86,4559.15,4568.41,4541.67,2470000000.0,-0.26
2015-12-03,4537.38,4526.49,4548.83,4518.82,2180000000.0,-0.19
2015-12-04,4508.45,4513.57,4531.31,4501.45,2390000000.0,-0.64
2015-12-07,4521.39,4523.91,4553.65,4521.39,2210000000.0,0.29
2015-12-08,4464.18,4495.26,4522.35,4464.18,2550000000.0,-1.27
2015-12-10,4466.21,4441.57,4473.77,4438.2,2450000000.0,0.05
2015-12-11,4393.52,4471.36,4473.05,4393.52,2029999999.9999998,-1.63
2015-12-14,4374.19,4360.89,4374.19,4330.76,2210000000.0,-0.44
2015-12-15,4409.17,4370.1,4409.17,4370.01,2310000000.0,0.8
2015-12-16,4483.45,4450.72,4483.45,4429.79,2710000000.0,1.68
2015-12-17,4555.96,4542.12,4555.96,4525.74,2920000000.0,1.62
2015-12-18,4468.65,4512.21,4514.53,4467.06,2670000000.0,-1.92
2015-12-21,4490.68,4452.65,4490.68,4452.02,2160000000.0,0.49
2015-12-22,4517.57,4494.31,4517.57,4487.73,2600000000.0,0.6
2015-12-23,4522.65,4514.46,4522.65,4498.98,2390000000.0,0.11
2015-12-28,4557.35,4512.3,4568.12,4511.62,2049999999.9999998,0.77
2015-12-29,4569.36,4552.14,4569.36,4552.1,2009999999.9999998,0.26
2015-12-30,4593.01,4574.06,4595.51,4571.76,2750000000.0,0.52
2016-01-04,4525.92,4580.16,4603.82,4525.92,2130000000.0,-1.46
2016-01-05,4557.82,4527.43,4594.34,4527.0,2440000000.0,0.7
2016-01-06,4608.98,4563.65,4639.24,4562.57,3000000000.0,1.12
2016-01-07,4530.45,4573.69,4577.64,4530.45,2400000000.0,-1.7
2016-01-08,4546.29,4524.86,4550.91,4507.41,2400000000.0,0.35
2016-01-11,4465.48,4515.5,4517.94,4459.79,2000000000.0,-1.78
2016-01-12,4512.53,4487.55,4526.2,4486.65,2370000000.0,1.05
2016-01-13,4537.18,4535.88,4559.51,4533.68,2670000000.0,0.55
2016-01-14,4513.18,4492.78,4526.51,4456.47,3630000000.0,-0.53
2016-01-15,4523.98,4518.98,4542.1,4516.13,2320000000.0,0.24
2016-01-18,4481.28,4491.32,4503.86,4471.24,2109999999.9999998,-0.94
2016-01-19,4491.74,4486.59,4499.57,4464.73,2300000000.0,0.23
2016-01-20,4427.98,4477.15,4491.12,4427.98,2640000000.0,-1.42
2016-01-21,4414.13,4447.75,4463.03,4408.8,2430000000.0,-0.31
2016-01-22,4456.74,4446.42,4456.74,4421.06,2760000000.0,0.97
2016-01-25,4505.79,4483.61,4519.6,4465.21,2820000000.0,1.1
2016-01-26,4510.47,4489.69,4517.37,4483.29,2300000000.0,0.1
2016-01-27,4583.63,4526.22,4583.63,4526.22,3660000000.0,1.62
2016-01-28,4602.83,4582.72,4608.4,4579.5,3170000000.0,0.42
2016-01-29,4615.16,4611.94,4618.82,4568.44,3590000000.0,0.27
2016-02-01,4624.64,4620.15,4625.43,4559.89,2680000000.0,0.21
2016-02-02,4587.44,4598.94,4617.97,4586.3,3060000000.0,-0.8
2016-02-03,4596.11,4553.13,4596.11,4545.14,2360000000.0,0.19
2016-02-04,4665.82,4607.04,4669.11,4607.04,3250000000.0,1.52
2016-02-05,4798.95,4674.61,4798.95,4673.99,3760000000.0,2.85
2016-02-09,4768.62,4773.77,4779.81,4736.57,2300000000.0,-0.63
2016-02-10,4732.48,4748.54,4782.94,4726.01,2890000000.0,-0.76
2016-02-11,4775.86,4723.99,4786.18,4723.99,3700000000.0,0.92
2016-02-12,4714.39,4757.71,4771.34,4710.54,2690000000.0,-1.29
2016-02-15,4740.73,4749.78,4761.7,4729.82,3290000000.0,0.56
2016-02-16,4745.0,4745.99,4770.01,4726.59,3720000000.0,0.09
2016-02-17,4765.51,4738.42,4774.46,4737.42,4310000000.0,0.43
2016-02-18,4778.79,4784.04,4803.61,4760.24,4730000000.0,0.28
2016-02-19,4697.56,4744.24,4759.18,4680.14,3400000000.0,-1.7
2016-02-22,4708.62,4701.41,4715.62,4682.38,2690000000.0,0.24
2016-02-23,4654.05,4715.2,4722.38,4628.91,3530000000.0,-1.16
2016-02-24,4657.72,4643.82,4673.82,4627.64,2690000000.0,0.08
2016-02-25,4658.32,4681.99,4686.56,4652.86,3180000000.0,0.01
2016-02-26,4733.15,4695.82,4736.53,4691.43,2780000000.0,1.61
2016-02-29,4770.96,4738.29,4774.52,4722.99,2630000000.0,0.8
2016-03-01,4779.98,4760.24,4781.26,4758.88,3200000000.0,0.19
2016-03-02,4836.2,4808.86,4840.75,4808.25,3460000000.0,1.18
2016-03-03,4844.04,4848.91,4868.26,4812.86,3890000000.0,0.16
2016-03-04,4850.88,4844.49,4860.64,4802.38,4510000000.0,0.14
2016-03-07,4831.57,4860.21,4870.28,4821.46,4560000000.0,-0.4
2016-03-08,4811.04,4831.05,4842.67,4776.07,4050000000.0,-0.42
2016-03-10,4793.2,4791.68,4798.38,4761.38,3320000000.0,-0.37
2016-03-11,4813.78,4784.24,4813.78,4777.0,3150000000.0,0.43
2016-03-14,4877.53,4839.03,4878.2,4835.27,4460000000.0,1.32
2016-03-15,4849.78,4880.88,4884.27,4843.92,4450000000.0,-0.57
2016-03-16,4861.44,4848.61,4861.44,4837.58,4230000000.0000005,0.24
2016-03-17,4885.69,4883.17,4900.41,4869.81,4980000000.0,0.5
2016-03-18,4885.71,4889.9,4908.26,4858.59,5110000000.0,0.0
2016-03-21,4885.16,4871.25,4905.31,4865.24,3760000000.0,-0.01
2016-03-22,4856.11,4870.9,4886.42,4833.7,3610000000.0,-0.59
2016-03-23,4854.18,4850.17,4854.18,4822.34,4280000000.0000005,-0.04
2016-03-24,4827.09,4836.62,4849.9,4817.72,3460000000.0,-0.56
2016-03-28,4773.63,4809.19,4813.92,4757.8,2920000000.0,-1.11
2016-03-29,4781.3,4767.53,4786.21,4760.08,3310000000.0,0.16
2016-03-30,4816.65,4797.15,4833.12,4792.26,3820000000.0,0.74
2016-03-31,4845.37,4827.1,4845.37,4808.26,5090000000.0,0.6
2016-04-01,4843.19,4843.39,4844.36,4819.93,3090000000.0,-0.04
2016-04-04,4850.18,4840.15,4864.94,4838.98,3700000000.0,0.14
2016-04-05,4858.07,4848.85,4883.68,4843.16,3390000000.0,0.16
2016-04-06,4868.23,4863.06,4879.0,4861.58,4750000000.0,0.21
2016-04-07,4867.28,4884.84,4900.47,4858.5,4930000000.0,-0.02
2016-04-08,4846.7,4839.65,4862.81,4829.44,4230000000.0000005,-0.42
2016-04-11,4786.97,4833.35,4843.63,4766.81,3320000000.0,-1.23
2016-04-12,4829.57,4788.42,4829.57,4776.98,3730000000.0,0.89
2016-04-13,4853.01,4846.98,4856.59,4831.57,6740000000.0,0.49
2016-04-14,4814.85,4872.23,4873.43,4814.85,4460000000.0,-0.79
2016-04-15,4823.57,4834.9,4839.02,4793.14,3610000000.0,0.18
2016-04-18,4865.53,4812.58,4865.53,4800.26,3140000000.0,0.87
2016-04-19,4881.93,4875.5,4886.5,4864.89,4450000000.0,0.34
2016-04-20,4876.6,4876.25,4883.14,4857.72,4410000000.0,-0.11
2016-04-21,4903.09,4884.92,4906.83,4884.84,3810000000.0,0.54
2016-04-22,4914.74,4898.73,4917.59,4883.88,3930000000.0,0.24
2016-04-25,4878.86,4920.4,4920.4,4863.34,4230000000.0000005,-0.73
2016-04-26,4814.09,4866.15,4866.39,4788.38,3810000000.0,-1.33
2016-04-27,4845.66,4807.69,4845.66,4803.21,4700000000.0,0.66
2016-04-28,4848.39,4861.95,4877.17,4830.69,4760000000.0,0.06
2016-04-29,4838.58,4839.37,4839.62,4818.85,3730000000.0,-0.2
2016-05-02,4808.32,4828.96,4835.52,4770.56,3120000000.0,-0.63
2016-05-03,4812.26,4818.97,4833.99,4806.03,3530000000.0,0.08
2016-05-04,4822.6,4808.65,4822.6,4765.41,3720000000.0,0.21
2016-05-09,4749.31,4808.52,4812.89,4745.5,3270000000.0,-1.52
2016-05-10,4763.11,4749.52,4766.71,4728.54,3170000000.0,0.29
2016-05-11,4799.96,4781.14,4811.6,4770.37,2730000000.0,0.77
2016-05-12,4803.32,4795.74,4825.18,4792.21,3060000000.0,0.07
2016-05-13,4761.72,4801.19,4803.0,4745.91,3430000000.0,-0.87
2016-05-16,4731.56,4745.47,4748.82,4720.24,2950000000.0,-0.63
2016-05-17,4729.16,4737.17,4745.15,4717.26,3450000000.0,-0.05
2016-05-18,4734.36,4721.9,4743.07,4713.72,3690000000.0,0.11
2016-05-19,4704.22,4733.47,4739.32,4691.57,3060000000.0,-0.64
2016-05-20,4711.88,4698.97,4722.28,4690.56,2990000000.0,0.16
2016-05-23,4743.66,4714.68,4743.66,4714.68,2770000000.0,0.67
2016-05-24,4710.78,4738.16,4750.36,4710.78,3350000000.0,-0.69
2016-05-25,4772.98,4733.89,4772.98,4733.55,3690000000.0,1.32
2016-05-26,4784.56,4777.57,4784.66,4761.46,3060000000.0,0.24
2016-05-27,4814.73,4782.45,4814.73,4778.54,3210000000.0,0.63
2016-05-30,4836.03,4819.05,4845.12,4817.07,3680000000.0,0.44
2016-05-31,4796.87,4833.72,4836.37,4792.2,4240000000.0,-0.81
2016-06-01,4839.67,4801.85,4851.74,4800.71,2740000000.0,0.89
2016-06-02,4833.23,4836.51,4860.86,4833.23,2820000000.0,-0.13
2016-06-03,4853.92,4845.42,4861.3,4839.08,2690000000.0,0.43
2016-06-06,4896.02,4862.57,4896.02,4860.63,3170000000.0,0.87
2016-06-07,4933.99,4908.24,4933.99,4907.51,4219999999.9999995,0.78
2016-06-08,4916.06,4928.09,4940.1,4892.63,3710000000.0,-0.36
2016-06-09,4876.79,4913.01,4919.16,4876.79,4330000000.0,-0.8
2016-06-10,4848.06,4882.27,4887.59,4848.06,7740000000.0,-0.59
2016-06-13,4807.23,4838.02,4838.02,4807.23,6740000000.0,-0.84
2016-06-14,4821.59,4797.62,4833.4,4792.53,6200000000.0,0.3
2016-06-15,4814.82,4811.23,4814.82,4789.09,5370000000.0,-0.14
2016-06-16,4814.39,4819.23,4829.45,4801.87,3990000000.0,-0.01
2016-06-17,4835.14,4825.73,4838.03,4806.6,4250000000.0,0.43
2016-06-20,4863.53,4849.69,4863.53,4828.59,4390000000.0,0.59
2016-06-21,4878.71,4873.44,4889.45,4868.23,5150000000.0,0.31
2016-06-22,4896.85,4876.87,4899.2,4876.87,5720000000.0,0.37
2016-06-23,4874.31,4896.8,4899.5,4856.05,5350000000.0,-0.46
2016-06-24,4834.57,4878.05,4884.8,4754.36,5720000000.0,-0.82
2016-06-27,4836.05,4804.05,4846.42,4795.96,3870000000.0,0.03
2016-06-28,4882.17,4836.13,4890.6,4835.43,4780000000.0,0.95
2016-06-29,4980.1,4905.98,4980.1,4905.98,4099999999.9999995,2.01
2016-06-30,5016.65,4999.88,5033.24,4996.4,5500000000.0,0.73
2016-07-01,4971.58,5027.62,5039.69,4971.58,4050000000.0,-0.9
2016-07-11,5069.02,5021.24,5080.3,5018.4,4290000000.0,1.96
2016-07-12,5099.53,5092.16,5120.13,5075.56,5830000000.0,0.6
2016-07-13,5133.93,5112.99,5133.93,5090.59,5880000000.0,0.67
2016-07-14,5083.54,5125.69,5131.03,5081.03,5260000000.0,-0.98
2016-07-15,5110.18,5090.25,5130.34,5090.25,4990000000.0,0.52
2016-07-18,5127.5,5107.92,5131.7,5093.15,4920000000.0,0.34
2016-07-19,5172.83,5132.9,5193.9,5132.9,5220000000.0,0.88
2016-07-20,5242.82,5185.59,5242.82,5185.59,5110000000.0,1.35
2016-07-21,5216.97,5246.3,5268.87,5213.99,6320000000.0,-0.49
2016-07-22,5197.25,5215.17,5215.53,5179.62,4059999999.9999995,-0.38
2016-07-25,5220.8,5201.45,5227.11,5197.81,3750000000.0,0.45
2016-07-26,5224.4,5218.27,5231.5,5200.62,5060000000.0,0.07
2016-07-27,5274.36,5245.4,5301.93,5245.4,4930000000.0,0.96
2016-07-28,5299.21,5278.5,5299.21,5255.47,5570000000.0,0.47
2016-07-29,5215.99,5300.9,5334.12,5215.99,6860000000.0,-1.57
2016-08-01,5361.58,5280.21,5368.25,5279.59,6230000000.0,2.79
2016-08-02,5373.32,5356.91,5386.56,5356.43,6320000000.0,0.22
2016-08-03,5351.88,5367.58,5383.5,5331.33,5980000000.0,-0.4
2016-08-04,5373.86,5365.01,5389.61,5357.61,5630000000.0,0.41
2016-08-05,5420.25,5380.11,5427.52,5377.42,5790000000.0,0.86
2016-08-08,5458.98,5435.21,5458.98,5427.27,6130000000.0,0.71
2016-08-09,5440.29,5459.89,5476.22,5428.68,6980000000.0,-0.34
2016-08-10,5423.95,5439.76,5457.12,5405.89,8800000000.0,-0.3
2016-08-11,5419.09,5438.09,5455.8,5397.31,8850000000.0,-0.09
2016-08-12,5377.2,5432.83,5449.06,5366.34,4640000000.0,-0.77
2016-08-15,5320.56,5390.02,5396.95,5296.59,5690000000.0,-1.05
2016-08-16,5371.85,5341.93,5377.42,5338.64,4340000000.0,0.96
2016-08-18,5461.45,5387.77,5461.45,5386.12,5190000000.0,1.67
2016-08-19,5416.03,5468.01,5470.98,5416.03,4610000000.0,-0.83
2016-08-22,5427.18,5425.9,5435.19,5398.8,6470000000.0,0.21
2016-08-23,5417.14,5434.03,5438.5,5351.07,5920000000.0,-0.18
2016-08-24,5403.99,5406.81,5418.45,5385.24,5570000000.0,-0.24
2016-08-25,5454.12,5413.99,5454.12,5412.53,4800000000.0,0.93
2016-08-26,5438.83,5454.07,5456.64,5419.74,6310000000.0,-0.28
2016-08-29,5370.76,5425.15,5426.22,5348.05,5420000000.0,-1.25
2016-08-30,5362.32,5368.57,5388.64,5336.71,5650000000.0,-0.16
2016-08-31,5386.08,5355.12,5399.16,5353.29,4950000000.0,0.44
2016-09-01,5334.55,5368.52,5376.64,5320.08,4720000000.0,-0.96
2016-09-02,5353.46,5323.57,5359.91,5323.04,4660000000.0,0.35
2016-09-05,5356.95,5378.62,5396.92,5347.59,4940000000.0,0.07
2016-09-06,5372.1,5363.05,5373.21,5342.56,4120000000.0,0.28
2016-09-07,5381.35,5382.22,5393.09,5357.52,3720000000.0,0.17
2016-09-08,5371.08,5383.06,5383.54,5364.61,4139999999.9999995,-0.19
2016-09-09,5281.92,5355.34,5358.51,5281.92,4330000000.0,-1.66
2016-09-13,5215.57,5266.11,5268.54,5211.87,4380000000.0,-1.26
2016-09-14,5146.04,5188.4,5189.36,5128.17,5080000000.0,-1.33
2016-09-15,5265.82,5160.75,5270.49,5158.73,4590000000.0,2.33
2016-09-16,5267.77,5287.42,5305.09,5252.26,4740000000.0,0.04
2016-09-19,5321.84,5289.12,5331.97,5286.14,3360000000.0,1.03
2016-09-20,5302.49,5323.3,5336.25,5298.28,5410000000.0,-0.36
2016-09-21,5342.59,5295.88,5348.0,5275.19,4650000000.0,0.76
2016-09-22,5380.26,5382.32,5411.61,5368.56,4740000000.0,0.71
2016-09-23,5388.91,5375.71,5388.91,5355.93,4390000000.0,0.16
2016-09-26,5352.14,5375.16,5375.88,5337.02,3770000000.0,-0.68
2016-09-27,5419.6,5336.55,5419.6,5295.66,5100000000.0,1.26
2016-09-28,5425.34,5390.76,5432.98,5382.24,6720000000.0,0.11
2016-09-29,5431.96,5442.82,5474.31,5431.96,6940000000.0,0.12
2016-09-30,5364.8,5412.38,5437.97,5364.8,5360000000.0,-1.24
2016-10-03,5463.91,5403.86,5463.91,5403.86,5390000000.0,1.85
2016-10-04,5472.32,5475.63,5482.84,5460.71,5370000000.0,0.15
2016-10-05,5420.65,5458.0,5460.16,5399.22,6500000000.0,-0.94
2016-10-06,5409.34,5428.45,5447.26,5390.09,7180000000.0,-0.21
2016-10-07,5377.15,5403.84,5409.2,5363.47,5940000000.0,-0.6
2016-10-10,5360.83,5371.0,5397.15,5352.82,6480000000.0,-0.3
